image_id,filename,relative_path,dataset_name,dataset_slug,source_type,product_domain,final_label,source_group,review_status,split
public_002951,industry_biscuit_57a41f8c1c3d.jpg,dataset/working/normalized/industry_biscuit/tidak_layak_jual/industry_biscuit_57a41f8c1c3d.jpg,IndustryBiscuit,industry_biscuit,public,biskuit_kukis,tidak_layak_jual,public_dataset,approved,
public_002952,industry_biscuit_57a43ed6876b.jpg,dataset/working/normalized/industry_biscuit/tidak_layak_jual/industry_biscuit_57a43ed6876b.jpg,IndustryBiscuit,industry_biscuit,public,biskuit_kukis,tidak_layak_jual,public_dataset,approved,
public_002953,industry_biscuit_57b157ae068b.jpg,dataset/working/normalized/industry_biscuit/tidak_layak_jual/industry_biscuit_57b157ae068b.jpg,IndustryBiscuit,industry_biscuit,public,biskuit_kukis,tidak_layak_jual,public_dataset,approved,
public_002954,industry_biscuit_57b405757108.jpg,dataset/working/normalized/industry_biscuit/tidak_layak_jual/industry_biscuit_57b405757108.jpg,IndustryBiscuit,industry_biscuit,public,biskuit_kukis,tidak_layak_jual,public_dataset,approved,
public_002955,industry_biscuit_57dfeb41b6bc.jpg,dataset/working/normalized/industry_biscuit/tidak_layak_jual/industry_biscuit_57dfeb41b6bc.jpg,IndustryBiscuit,industry_biscuit,public,biskuit_kukis,tidak_layak_jual,public_dataset,approved,
public_002956,industry_biscuit_57f36c963e51.jpg,dataset/working/normalized/industry_biscuit/tidak_layak_jual/industry_biscuit_57f36c963e51.jpg,IndustryBiscuit,industry_biscuit,public,biskuit_kukis,tidak_layak_jual,public_dataset,approved,
public_002957,industry_biscuit_57f88f61669c.jpg,dataset/working/normalized/industry_biscuit/tidak_layak_jual/industry_biscuit_57f88f61669c.jpg,IndustryBiscuit,industry_biscuit,public,biskuit_kukis,tidak_layak_jual,public_dataset,approved,
public_002958,industry_biscuit_5809e6101b3f.jpg,dataset/working/normalized/industry_biscuit/tidak_layak_jual/industry_biscuit_5809e6101b3f.jpg,IndustryBiscuit,industry_biscuit,public,biskuit_kukis,tidak_layak_jual,public_dataset,approved,
public_002959,industry_biscuit_5819d96deadf.jpg,dataset/working/normalized/industry_biscuit/tidak_layak_jual/industry_biscuit_5819d96deadf.jpg,IndustryBiscuit,industry_biscuit,public,biskuit_kukis,tidak_layak_jual,public_dataset,approved,
public_002960,industry_biscuit_58219567e4d7.jpg,dataset/working/normalized/industry_biscuit/tidak_layak_jual/industry_biscuit_58219567e4d7.jpg,IndustryBiscuit,industry_biscuit,public,biskuit_kukis,tidak_layak_jual,public_dataset,approved,
public_002961,industry_biscuit_582507d64a11.jpg,dataset/working/normalized/industry_biscuit/tidak_layak_jual/industry_biscuit_582507d64a11.jpg,IndustryBiscuit,industry_biscuit,public,biskuit_kukis,tidak_layak_jual,public_dataset,approved,
public_002962,industry_biscuit_583d00e46c56.jpg,dataset/working/normalized/industry_biscuit/tidak_layak_jual/industry_biscuit_583d00e46c56.jpg,IndustryBiscuit,industry_biscuit,public,biskuit_kukis,tidak_layak_jual,public_dataset,approved,
public_002963,industry_biscuit_583d9a60b0be.jpg,dataset/working/normalized/industry_biscuit/tidak_layak_jual/industry_biscuit_583d9a60b0be.jpg,IndustryBiscuit,industry_biscuit,public,biskuit_kukis,tidak_layak_jual,public_dataset,approved,
public_002964,industry_biscuit_5860243a3d03.jpg,dataset/working/normalized/industry_biscuit/tidak_layak_jual/industry_biscuit_5860243a3d03.jpg,IndustryBiscuit,industry_biscuit,public,biskuit_kukis,tidak_layak_jual,public_dataset,approved,
public_002965,industry_biscuit_5865c91efe38.jpg,dataset/working/normalized/industry_biscuit/tidak_layak_jual/industry_biscuit_5865c91efe38.jpg,IndustryBiscuit,industry_biscuit,public,biskuit_kukis,tidak_layak_jual,public_dataset,approved,
public_002966,industry_biscuit_586ae0f380e6.jpg,dataset/working/normalized/industry_biscuit/tidak_layak_jual/industry_biscuit_586ae0f380e6.jpg,IndustryBiscuit,industry_biscuit,public,biskuit_kukis,tidak_layak_jual,public_dataset,approved,
public_002967,industry_biscuit_58781a027278.jpg,dataset/working/normalized/industry_biscuit/tidak_layak_jual/industry_biscuit_58781a027278.jpg,IndustryBiscuit,industry_biscuit,public,biskuit_kukis,tidak_layak_jual,public_dataset,approved,
public_002968,industry_biscuit_587fdea490e2.jpg,dataset/working/normalized/industry_biscuit/tidak_layak_jual/industry_biscuit_587fdea490e2.jpg,IndustryBiscuit,industry_biscuit,public,biskuit_kukis,tidak_layak_jual,public_dataset,approved,
public_002969,industry_biscuit_588b6bfb336a.jpg,dataset/working/normalized/industry_biscuit/tidak_layak_jual/industry_biscuit_588b6bfb336a.jpg,IndustryBiscuit,industry_biscuit,public,biskuit_kukis,tidak_layak_jual,public_dataset,approved,
public_002970,industry_biscuit_589684aa0efd.jpg,dataset/working/normalized/industry_biscuit/tidak_layak_jual/industry_biscuit_589684aa0efd.jpg,IndustryBiscuit,industry_biscuit,public,biskuit_kukis,tidak_layak_jual,public_dataset,approved,
public_002971,industry_biscuit_58c4d9519ac9.jpg,dataset/working/normalized/industry_biscuit/tidak_layak_jual/industry_biscuit_58c4d9519ac9.jpg,IndustryBiscuit,industry_biscuit,public,biskuit_kukis,tidak_layak_jual,public_dataset,approved,
public_002972,industry_biscuit_58eca5221166.jpg,dataset/working/normalized/industry_biscuit/tidak_layak_jual/industry_biscuit_58eca5221166.jpg,IndustryBiscuit,industry_biscuit,public,biskuit_kukis,tidak_layak_jual,public_dataset,approved,
public_002973,industry_biscuit_592f2195119d.jpg,dataset/working/normalized/industry_biscuit/tidak_layak_jual/industry_biscuit_592f2195119d.jpg,IndustryBiscuit,industry_biscuit,public,biskuit_kukis,tidak_layak_jual,public_dataset,approved,
public_002974,industry_biscuit_59397740b621.jpg,dataset/working/normalized/industry_biscuit/tidak_layak_jual/industry_biscuit_59397740b621.jpg,IndustryBiscuit,industry_biscuit,public,biskuit_kukis,tidak_layak_jual,public_dataset,approved,
public_002975,industry_biscuit_594c16b4788a.jpg,dataset/working/normalized/industry_biscuit/tidak_layak_jual/industry_biscuit_594c16b4788a.jpg,IndustryBiscuit,industry_biscuit,public,biskuit_kukis,tidak_layak_jual,public_dataset,approved,
public_002976,industry_biscuit_5979717a1042.jpg,dataset/working/normalized/industry_biscuit/tidak_layak_jual/industry_biscuit_5979717a1042.jpg,IndustryBiscuit,industry_biscuit,public,biskuit_kukis,tidak_layak_jual,public_dataset,approved,
public_002977,industry_biscuit_5994c2504430.jpg,dataset/working/normalized/industry_biscuit/tidak_layak_jual/industry_biscuit_5994c2504430.jpg,IndustryBiscuit,industry_biscuit,public,biskuit_kukis,tidak_layak_jual,public_dataset,approved,
public_002978,industry_biscuit_59a78e4bd5d8.jpg,dataset/working/normalized/industry_biscuit/tidak_layak_jual/industry_biscuit_59a78e4bd5d8.jpg,IndustryBiscuit,industry_biscuit,public,biskuit_kukis,tidak_layak_jual,public_dataset,approved,
public_002979,industry_biscuit_59aed805270e.jpg,dataset/working/normalized/industry_biscuit/tidak_layak_jual/industry_biscuit_59aed805270e.jpg,IndustryBiscuit,industry_biscuit,public,biskuit_kukis,tidak_layak_jual,public_dataset,approved,
public_002980,industry_biscuit_59c0253620f5.jpg,dataset/working/normalized/industry_biscuit/tidak_layak_jual/industry_biscuit_59c0253620f5.jpg,IndustryBiscuit,industry_biscuit,public,biskuit_kukis,tidak_layak_jual,public_dataset,approved,
public_002981,industry_biscuit_59e752bab3b4.jpg,dataset/working/normalized/industry_biscuit/tidak_layak_jual/industry_biscuit_59e752bab3b4.jpg,IndustryBiscuit,industry_biscuit,public,biskuit_kukis,tidak_layak_jual,public_dataset,approved,
public_002982,industry_biscuit_5a1c66019396.jpg,dataset/working/normalized/industry_biscuit/tidak_layak_jual/industry_biscuit_5a1c66019396.jpg,IndustryBiscuit,industry_biscuit,public,biskuit_kukis,tidak_layak_jual,public_dataset,approved,
public_002983,industry_biscuit_5a51862c2ca7.jpg,dataset/working/normalized/industry_biscuit/tidak_layak_jual/industry_biscuit_5a51862c2ca7.jpg,IndustryBiscuit,industry_biscuit,public,biskuit_kukis,tidak_layak_jual,public_dataset,approved,
public_002984,industry_biscuit_5a638e05aacf.jpg,dataset/working/normalized/industry_biscuit/tidak_layak_jual/industry_biscuit_5a638e05aacf.jpg,IndustryBiscuit,industry_biscuit,public,biskuit_kukis,tidak_layak_jual,public_dataset,approved,
public_002985,industry_biscuit_5a78f9b17a06.jpg,dataset/working/normalized/industry_biscuit/tidak_layak_jual/industry_biscuit_5a78f9b17a06.jpg,IndustryBiscuit,industry_biscuit,public,biskuit_kukis,tidak_layak_jual,public_dataset,approved,
public_002986,industry_biscuit_5a79b60f3ba7.jpg,dataset/working/normalized/industry_biscuit/tidak_layak_jual/industry_biscuit_5a79b60f3ba7.jpg,IndustryBiscuit,industry_biscuit,public,biskuit_kukis,tidak_layak_jual,public_dataset,approved,
public_002987,industry_biscuit_5a8f9f0f8077.jpg,dataset/working/normalized/industry_biscuit/tidak_layak_jual/industry_biscuit_5a8f9f0f8077.jpg,IndustryBiscuit,industry_biscuit,public,biskuit_kukis,tidak_layak_jual,public_dataset,approved,
public_002988,industry_biscuit_5aa99e2ab1b0.jpg,dataset/working/normalized/industry_biscuit/tidak_layak_jual/industry_biscuit_5aa99e2ab1b0.jpg,IndustryBiscuit,industry_biscuit,public,biskuit_kukis,tidak_layak_jual,public_dataset,approved,
public_002989,industry_biscuit_5adaf0f59839.jpg,dataset/working/normalized/industry_biscuit/tidak_layak_jual/industry_biscuit_5adaf0f59839.jpg,IndustryBiscuit,industry_biscuit,public,biskuit_kukis,tidak_layak_jual,public_dataset,approved,
public_002990,industry_biscuit_5b0dc5ca03f4.jpg,dataset/working/normalized/industry_biscuit/tidak_layak_jual/industry_biscuit_5b0dc5ca03f4.jpg,IndustryBiscuit,industry_biscuit,public,biskuit_kukis,tidak_layak_jual,public_dataset,approved,
public_002991,industry_biscuit_5b2848162693.jpg,dataset/working/normalized/industry_biscuit/tidak_layak_jual/industry_biscuit_5b2848162693.jpg,IndustryBiscuit,industry_biscuit,public,biskuit_kukis,tidak_layak_jual,public_dataset,approved,
public_002992,industry_biscuit_5b35a5fe6220.jpg,dataset/working/normalized/industry_biscuit/tidak_layak_jual/industry_biscuit_5b35a5fe6220.jpg,IndustryBiscuit,industry_biscuit,public,biskuit_kukis,tidak_layak_jual,public_dataset,approved,
public_002993,industry_biscuit_5b4d9b4bbef9.jpg,dataset/working/normalized/industry_biscuit/tidak_layak_jual/industry_biscuit_5b4d9b4bbef9.jpg,IndustryBiscuit,industry_biscuit,public,biskuit_kukis,tidak_layak_jual,public_dataset,approved,
public_002994,industry_biscuit_5b722ace37ca.jpg,dataset/working/normalized/industry_biscuit/tidak_layak_jual/industry_biscuit_5b722ace37ca.jpg,IndustryBiscuit,industry_biscuit,public,biskuit_kukis,tidak_layak_jual,public_dataset,approved,
public_002995,industry_biscuit_5bad1f0902db.jpg,dataset/working/normalized/industry_biscuit/tidak_layak_jual/industry_biscuit_5bad1f0902db.jpg,IndustryBiscuit,industry_biscuit,public,biskuit_kukis,tidak_layak_jual,public_dataset,approved,
public_002996,industry_biscuit_5bad8abf78ee.jpg,dataset/working/normalized/industry_biscuit/tidak_layak_jual/industry_biscuit_5bad8abf78ee.jpg,IndustryBiscuit,industry_biscuit,public,biskuit_kukis,tidak_layak_jual,public_dataset,approved,
public_002997,industry_biscuit_5bc02c7d42c9.jpg,dataset/working/normalized/industry_biscuit/tidak_layak_jual/industry_biscuit_5bc02c7d42c9.jpg,IndustryBiscuit,industry_biscuit,public,biskuit_kukis,tidak_layak_jual,public_dataset,approved,
public_002998,industry_biscuit_5bd00186e926.jpg,dataset/working/normalized/industry_biscuit/tidak_layak_jual/industry_biscuit_5bd00186e926.jpg,IndustryBiscuit,industry_biscuit,public,biskuit_kukis,tidak_layak_jual,public_dataset,approved,
public_002999,industry_biscuit_5bdd4f3ba4c8.jpg,dataset/working/normalized/industry_biscuit/tidak_layak_jual/industry_biscuit_5bdd4f3ba4c8.jpg,IndustryBiscuit,industry_biscuit,public,biskuit_kukis,tidak_layak_jual,public_dataset,approved,
public_003000,industry_biscuit_5bf3d1c48a8c.jpg,dataset/working/normalized/industry_biscuit/tidak_layak_jual/industry_biscuit_5bf3d1c48a8c.jpg,IndustryBiscuit,industry_biscuit,public,biskuit_kukis,tidak_layak_jual,public_dataset,approved,
public_003001,industry_biscuit_5c06e73bf80f.jpg,dataset/working/normalized/industry_biscuit/tidak_layak_jual/industry_biscuit_5c06e73bf80f.jpg,IndustryBiscuit,industry_biscuit,public,biskuit_kukis,tidak_layak_jual,public_dataset,approved,
public_003002,industry_biscuit_5c1f6fe018d5.jpg,dataset/working/normalized/industry_biscuit/tidak_layak_jual/industry_biscuit_5c1f6fe018d5.jpg,IndustryBiscuit,industry_biscuit,public,biskuit_kukis,tidak_layak_jual,public_dataset,approved,
public_003003,industry_biscuit_5c2e0324c0f1.jpg,dataset/working/normalized/industry_biscuit/tidak_layak_jual/industry_biscuit_5c2e0324c0f1.jpg,IndustryBiscuit,industry_biscuit,public,biskuit_kukis,tidak_layak_jual,public_dataset,approved,
public_003004,industry_biscuit_5c57b7667448.jpg,dataset/working/normalized/industry_biscuit/tidak_layak_jual/industry_biscuit_5c57b7667448.jpg,IndustryBiscuit,industry_biscuit,public,biskuit_kukis,tidak_layak_jual,public_dataset,approved,
public_003005,industry_biscuit_5c66f0520a9f.jpg,dataset/working/normalized/industry_biscuit/tidak_layak_jual/industry_biscuit_5c66f0520a9f.jpg,IndustryBiscuit,industry_biscuit,public,biskuit_kukis,tidak_layak_jual,public_dataset,approved,
public_003006,industry_biscuit_5c6c76aa9ada.jpg,dataset/working/normalized/industry_biscuit/tidak_layak_jual/industry_biscuit_5c6c76aa9ada.jpg,IndustryBiscuit,industry_biscuit,public,biskuit_kukis,tidak_layak_jual,public_dataset,approved,
public_003007,industry_biscuit_5c6f01e173c0.jpg,dataset/working/normalized/industry_biscuit/tidak_layak_jual/industry_biscuit_5c6f01e173c0.jpg,IndustryBiscuit,industry_biscuit,public,biskuit_kukis,tidak_layak_jual,public_dataset,approved,
public_003008,industry_biscuit_5c74ecd06c1a.jpg,dataset/working/normalized/industry_biscuit/tidak_layak_jual/industry_biscuit_5c74ecd06c1a.jpg,IndustryBiscuit,industry_biscuit,public,biskuit_kukis,tidak_layak_jual,public_dataset,approved,
public_003009,industry_biscuit_5c7bf60ff11c.jpg,dataset/working/normalized/industry_biscuit/tidak_layak_jual/industry_biscuit_5c7bf60ff11c.jpg,IndustryBiscuit,industry_biscuit,public,biskuit_kukis,tidak_layak_jual,public_dataset,approved,
public_003010,industry_biscuit_5c9357b348c3.jpg,dataset/working/normalized/industry_biscuit/tidak_layak_jual/industry_biscuit_5c9357b348c3.jpg,IndustryBiscuit,industry_biscuit,public,biskuit_kukis,tidak_layak_jual,public_dataset,approved,
public_003011,industry_biscuit_5ca490c80c87.jpg,dataset/working/normalized/industry_biscuit/tidak_layak_jual/industry_biscuit_5ca490c80c87.jpg,IndustryBiscuit,industry_biscuit,public,biskuit_kukis,tidak_layak_jual,public_dataset,approved,
public_003012,industry_biscuit_5ca6488deb98.jpg,dataset/working/normalized/industry_biscuit/tidak_layak_jual/industry_biscuit_5ca6488deb98.jpg,IndustryBiscuit,industry_biscuit,public,biskuit_kukis,tidak_layak_jual,public_dataset,approved,
public_003013,industry_biscuit_5cbd05540e29.jpg,dataset/working/normalized/industry_biscuit/tidak_layak_jual/industry_biscuit_5cbd05540e29.jpg,IndustryBiscuit,industry_biscuit,public,biskuit_kukis,tidak_layak_jual,public_dataset,approved,
public_003014,industry_biscuit_5cefc1749247.jpg,dataset/working/normalized/industry_biscuit/tidak_layak_jual/industry_biscuit_5cefc1749247.jpg,IndustryBiscuit,industry_biscuit,public,biskuit_kukis,tidak_layak_jual,public_dataset,approved,
public_003015,industry_biscuit_5d28b0579e67.jpg,dataset/working/normalized/industry_biscuit/tidak_layak_jual/industry_biscuit_5d28b0579e67.jpg,IndustryBiscuit,industry_biscuit,public,biskuit_kukis,tidak_layak_jual,public_dataset,approved,
public_003016,industry_biscuit_5d5d6276adb0.jpg,dataset/working/normalized/industry_biscuit/tidak_layak_jual/industry_biscuit_5d5d6276adb0.jpg,IndustryBiscuit,industry_biscuit,public,biskuit_kukis,tidak_layak_jual,public_dataset,approved,
public_003017,industry_biscuit_5d92d4d75381.jpg,dataset/working/normalized/industry_biscuit/tidak_layak_jual/industry_biscuit_5d92d4d75381.jpg,IndustryBiscuit,industry_biscuit,public,biskuit_kukis,tidak_layak_jual,public_dataset,approved,
public_003018,industry_biscuit_5da4d468a46c.jpg,dataset/working/normalized/industry_biscuit/tidak_layak_jual/industry_biscuit_5da4d468a46c.jpg,IndustryBiscuit,industry_biscuit,public,biskuit_kukis,tidak_layak_jual,public_dataset,approved,
public_003019,industry_biscuit_5e3506bee9e1.jpg,dataset/working/normalized/industry_biscuit/tidak_layak_jual/industry_biscuit_5e3506bee9e1.jpg,IndustryBiscuit,industry_biscuit,public,biskuit_kukis,tidak_layak_jual,public_dataset,approved,
public_003020,industry_biscuit_5e414739eed4.jpg,dataset/working/normalized/industry_biscuit/tidak_layak_jual/industry_biscuit_5e414739eed4.jpg,IndustryBiscuit,industry_biscuit,public,biskuit_kukis,tidak_layak_jual,public_dataset,approved,
public_003021,industry_biscuit_5e4953873283.jpg,dataset/working/normalized/industry_biscuit/tidak_layak_jual/industry_biscuit_5e4953873283.jpg,IndustryBiscuit,industry_biscuit,public,biskuit_kukis,tidak_layak_jual,public_dataset,approved,
public_003022,industry_biscuit_5e932da2b4a1.jpg,dataset/working/normalized/industry_biscuit/tidak_layak_jual/industry_biscuit_5e932da2b4a1.jpg,IndustryBiscuit,industry_biscuit,public,biskuit_kukis,tidak_layak_jual,public_dataset,approved,
public_003023,industry_biscuit_5e95343b02b4.jpg,dataset/working/normalized/industry_biscuit/tidak_layak_jual/industry_biscuit_5e95343b02b4.jpg,IndustryBiscuit,industry_biscuit,public,biskuit_kukis,tidak_layak_jual,public_dataset,approved,
public_003024,industry_biscuit_5f177cc9972a.jpg,dataset/working/normalized/industry_biscuit/tidak_layak_jual/industry_biscuit_5f177cc9972a.jpg,IndustryBiscuit,industry_biscuit,public,biskuit_kukis,tidak_layak_jual,public_dataset,approved,
public_003025,industry_biscuit_5f2eeb95cb8f.jpg,dataset/working/normalized/industry_biscuit/tidak_layak_jual/industry_biscuit_5f2eeb95cb8f.jpg,IndustryBiscuit,industry_biscuit,public,biskuit_kukis,tidak_layak_jual,public_dataset,approved,
public_003026,industry_biscuit_5f357eed2b8c.jpg,dataset/working/normalized/industry_biscuit/tidak_layak_jual/industry_biscuit_5f357eed2b8c.jpg,IndustryBiscuit,industry_biscuit,public,biskuit_kukis,tidak_layak_jual,public_dataset,approved,
public_003027,industry_biscuit_5f472d016717.jpg,dataset/working/normalized/industry_biscuit/tidak_layak_jual/industry_biscuit_5f472d016717.jpg,IndustryBiscuit,industry_biscuit,public,biskuit_kukis,tidak_layak_jual,public_dataset,approved,
public_003028,industry_biscuit_5f7aa4c6c5a6.jpg,dataset/working/normalized/industry_biscuit/tidak_layak_jual/industry_biscuit_5f7aa4c6c5a6.jpg,IndustryBiscuit,industry_biscuit,public,biskuit_kukis,tidak_layak_jual,public_dataset,approved,
public_003029,industry_biscuit_5f804ab726ff.jpg,dataset/working/normalized/industry_biscuit/tidak_layak_jual/industry_biscuit_5f804ab726ff.jpg,IndustryBiscuit,industry_biscuit,public,biskuit_kukis,tidak_layak_jual,public_dataset,approved,
public_003030,industry_biscuit_5f972ae8b40a.jpg,dataset/working/normalized/industry_biscuit/tidak_layak_jual/industry_biscuit_5f972ae8b40a.jpg,IndustryBiscuit,industry_biscuit,public,biskuit_kukis,tidak_layak_jual,public_dataset,approved,
public_003031,industry_biscuit_5fae5f92185f.jpg,dataset/working/normalized/industry_biscuit/tidak_layak_jual/industry_biscuit_5fae5f92185f.jpg,IndustryBiscuit,industry_biscuit,public,biskuit_kukis,tidak_layak_jual,public_dataset,approved,
public_003032,industry_biscuit_5fb8b76d82ae.jpg,dataset/working/normalized/industry_biscuit/tidak_layak_jual/industry_biscuit_5fb8b76d82ae.jpg,IndustryBiscuit,industry_biscuit,public,biskuit_kukis,tidak_layak_jual,public_dataset,approved,
public_003033,industry_biscuit_5fc768be8f29.jpg,dataset/working/normalized/industry_biscuit/tidak_layak_jual/industry_biscuit_5fc768be8f29.jpg,IndustryBiscuit,industry_biscuit,public,biskuit_kukis,tidak_layak_jual,public_dataset,approved,
public_003034,industry_biscuit_5fe2376b5e8c.jpg,dataset/working/normalized/industry_biscuit/tidak_layak_jual/industry_biscuit_5fe2376b5e8c.jpg,IndustryBiscuit,industry_biscuit,public,biskuit_kukis,tidak_layak_jual,public_dataset,approved,
public_003035,industry_biscuit_5fe6b3665184.jpg,dataset/working/normalized/industry_biscuit/tidak_layak_jual/industry_biscuit_5fe6b3665184.jpg,IndustryBiscuit,industry_biscuit,public,biskuit_kukis,tidak_layak_jual,public_dataset,approved,
public_003036,industry_biscuit_5feccdbde306.jpg,dataset/working/normalized/industry_biscuit/tidak_layak_jual/industry_biscuit_5feccdbde306.jpg,IndustryBiscuit,industry_biscuit,public,biskuit_kukis,tidak_layak_jual,public_dataset,approved,
public_003037,industry_biscuit_605c3b368220.jpg,dataset/working/normalized/industry_biscuit/tidak_layak_jual/industry_biscuit_605c3b368220.jpg,IndustryBiscuit,industry_biscuit,public,biskuit_kukis,tidak_layak_jual,public_dataset,approved,
public_003038,industry_biscuit_6064190da1ba.jpg,dataset/working/normalized/industry_biscuit/tidak_layak_jual/industry_biscuit_6064190da1ba.jpg,IndustryBiscuit,industry_biscuit,public,biskuit_kukis,tidak_layak_jual,public_dataset,approved,
public_003039,industry_biscuit_606f7fb2b5d3.jpg,dataset/working/normalized/industry_biscuit/tidak_layak_jual/industry_biscuit_606f7fb2b5d3.jpg,IndustryBiscuit,industry_biscuit,public,biskuit_kukis,tidak_layak_jual,public_dataset,approved,
public_003040,industry_biscuit_609fc9f42bf1.jpg,dataset/working/normalized/industry_biscuit/tidak_layak_jual/industry_biscuit_609fc9f42bf1.jpg,IndustryBiscuit,industry_biscuit,public,biskuit_kukis,tidak_layak_jual,public_dataset,approved,
public_003041,industry_biscuit_60c70b4b4624.jpg,dataset/working/normalized/industry_biscuit/tidak_layak_jual/industry_biscuit_60c70b4b4624.jpg,IndustryBiscuit,industry_biscuit,public,biskuit_kukis,tidak_layak_jual,public_dataset,approved,
public_003042,industry_biscuit_60c984224bec.jpg,dataset/working/normalized/industry_biscuit/tidak_layak_jual/industry_biscuit_60c984224bec.jpg,IndustryBiscuit,industry_biscuit,public,biskuit_kukis,tidak_layak_jual,public_dataset,approved,
public_003043,industry_biscuit_60e45fe4a21e.jpg,dataset/working/normalized/industry_biscuit/tidak_layak_jual/industry_biscuit_60e45fe4a21e.jpg,IndustryBiscuit,industry_biscuit,public,biskuit_kukis,tidak_layak_jual,public_dataset,approved,
public_003044,industry_biscuit_6100a3f5baf0.jpg,dataset/working/normalized/industry_biscuit/tidak_layak_jual/industry_biscuit_6100a3f5baf0.jpg,IndustryBiscuit,industry_biscuit,public,biskuit_kukis,tidak_layak_jual,public_dataset,approved,
public_003045,industry_biscuit_611fa4506831.jpg,dataset/working/normalized/industry_biscuit/tidak_layak_jual/industry_biscuit_611fa4506831.jpg,IndustryBiscuit,industry_biscuit,public,biskuit_kukis,tidak_layak_jual,public_dataset,approved,
public_003046,industry_biscuit_61255ebe5e52.jpg,dataset/working/normalized/industry_biscuit/tidak_layak_jual/industry_biscuit_61255ebe5e52.jpg,IndustryBiscuit,industry_biscuit,public,biskuit_kukis,tidak_layak_jual,public_dataset,approved,
public_003047,industry_biscuit_616af5398d3d.jpg,dataset/working/normalized/industry_biscuit/tidak_layak_jual/industry_biscuit_616af5398d3d.jpg,IndustryBiscuit,industry_biscuit,public,biskuit_kukis,tidak_layak_jual,public_dataset,approved,
public_003048,industry_biscuit_616e4e97c009.jpg,dataset/working/normalized/industry_biscuit/tidak_layak_jual/industry_biscuit_616e4e97c009.jpg,IndustryBiscuit,industry_biscuit,public,biskuit_kukis,tidak_layak_jual,public_dataset,approved,
public_003049,industry_biscuit_6196d5a9ea86.jpg,dataset/working/normalized/industry_biscuit/tidak_layak_jual/industry_biscuit_6196d5a9ea86.jpg,IndustryBiscuit,industry_biscuit,public,biskuit_kukis,tidak_layak_jual,public_dataset,approved,
public_003050,industry_biscuit_61acac491057.jpg,dataset/working/normalized/industry_biscuit/tidak_layak_jual/industry_biscuit_61acac491057.jpg,IndustryBiscuit,industry_biscuit,public,biskuit_kukis,tidak_layak_jual,public_dataset,approved,
public_003051,industry_biscuit_61aface0b581.jpg,dataset/working/normalized/industry_biscuit/tidak_layak_jual/industry_biscuit_61aface0b581.jpg,IndustryBiscuit,industry_biscuit,public,biskuit_kukis,tidak_layak_jual,public_dataset,approved,
public_003052,industry_biscuit_61c8cd9bfdab.jpg,dataset/working/normalized/industry_biscuit/tidak_layak_jual/industry_biscuit_61c8cd9bfdab.jpg,IndustryBiscuit,industry_biscuit,public,biskuit_kukis,tidak_layak_jual,public_dataset,approved,
public_003053,industry_biscuit_62330efdbc6b.jpg,dataset/working/normalized/industry_biscuit/tidak_layak_jual/industry_biscuit_62330efdbc6b.jpg,IndustryBiscuit,industry_biscuit,public,biskuit_kukis,tidak_layak_jual,public_dataset,approved,
public_003054,industry_biscuit_6243054bd70b.jpg,dataset/working/normalized/industry_biscuit/tidak_layak_jual/industry_biscuit_6243054bd70b.jpg,IndustryBiscuit,industry_biscuit,public,biskuit_kukis,tidak_layak_jual,public_dataset,approved,
public_003055,industry_biscuit_62549496073b.jpg,dataset/working/normalized/industry_biscuit/tidak_layak_jual/industry_biscuit_62549496073b.jpg,IndustryBiscuit,industry_biscuit,public,biskuit_kukis,tidak_layak_jual,public_dataset,approved,
public_003056,industry_biscuit_627825915baa.jpg,dataset/working/normalized/industry_biscuit/tidak_layak_jual/industry_biscuit_627825915baa.jpg,IndustryBiscuit,industry_biscuit,public,biskuit_kukis,tidak_layak_jual,public_dataset,approved,
public_003057,industry_biscuit_628655283457.jpg,dataset/working/normalized/industry_biscuit/tidak_layak_jual/industry_biscuit_628655283457.jpg,IndustryBiscuit,industry_biscuit,public,biskuit_kukis,tidak_layak_jual,public_dataset,approved,
public_003058,industry_biscuit_628c31b28d0e.jpg,dataset/working/normalized/industry_biscuit/tidak_layak_jual/industry_biscuit_628c31b28d0e.jpg,IndustryBiscuit,industry_biscuit,public,biskuit_kukis,tidak_layak_jual,public_dataset,approved,
public_003059,industry_biscuit_62e7bdf1fc2b.jpg,dataset/working/normalized/industry_biscuit/tidak_layak_jual/industry_biscuit_62e7bdf1fc2b.jpg,IndustryBiscuit,industry_biscuit,public,biskuit_kukis,tidak_layak_jual,public_dataset,approved,
public_003060,industry_biscuit_62f05ff229f4.jpg,dataset/working/normalized/industry_biscuit/tidak_layak_jual/industry_biscuit_62f05ff229f4.jpg,IndustryBiscuit,industry_biscuit,public,biskuit_kukis,tidak_layak_jual,public_dataset,approved,
public_003061,industry_biscuit_63002b3edbff.jpg,dataset/working/normalized/industry_biscuit/tidak_layak_jual/industry_biscuit_63002b3edbff.jpg,IndustryBiscuit,industry_biscuit,public,biskuit_kukis,tidak_layak_jual,public_dataset,approved,
public_003062,industry_biscuit_630e278db432.jpg,dataset/working/normalized/industry_biscuit/tidak_layak_jual/industry_biscuit_630e278db432.jpg,IndustryBiscuit,industry_biscuit,public,biskuit_kukis,tidak_layak_jual,public_dataset,approved,
