image_id,filename,relative_path,dataset_name,dataset_slug,source_type,product_name,product_domain,final_label,source_group,review_status,source_batch,batch_name,original_filename,original_relative_path,split
manual_batch_000130,manual_ca0b58a3d437.jpg,dataset/working/manual_normalized/kerupuk/tidak_layak_jual/manual_ca0b58a3d437.jpg,dataset-scrape,dataset_scrape_manual,manual,kerupuk,kerupuk,tidak_layak_jual,manual_batch,prepared,kerupuk_non_sellable_batch_01,batch_01,"ChatGPT Image May 26, 2026, 10_37_57 PM.png","dataset-scrape/scraped/incoming/kerupuk/non_sellable/batch_01/ChatGPT Image May 26, 2026, 10_37_57 PM.png",train
manual_batch_000131,manual_4617efa8cf9f.jpg,dataset/working/manual_normalized/kerupuk/tidak_layak_jual/manual_4617efa8cf9f.jpg,dataset-scrape,dataset_scrape_manual,manual,kerupuk,kerupuk,tidak_layak_jual,manual_batch,prepared,kerupuk_non_sellable_batch_01,batch_01,"ChatGPT Image May 26, 2026, 10_38_02 PM.png","dataset-scrape/scraped/incoming/kerupuk/non_sellable/batch_01/ChatGPT Image May 26, 2026, 10_38_02 PM.png",train
manual_batch_000132,manual_cd03c9a45c73.jpg,dataset/working/manual_normalized/kerupuk/tidak_layak_jual/manual_cd03c9a45c73.jpg,dataset-scrape,dataset_scrape_manual,manual,kerupuk,kerupuk,tidak_layak_jual,manual_batch,prepared,kerupuk_non_sellable_batch_01,batch_01,"ChatGPT Image May 26, 2026, 10_39_08 PM.png","dataset-scrape/scraped/incoming/kerupuk/non_sellable/batch_01/ChatGPT Image May 26, 2026, 10_39_08 PM.png",train
manual_batch_000133,manual_10137d9d459a.jpg,dataset/working/manual_normalized/kerupuk/tidak_layak_jual/manual_10137d9d459a.jpg,dataset-scrape,dataset_scrape_manual,manual,kerupuk,kerupuk,tidak_layak_jual,manual_batch,prepared,kerupuk_non_sellable_batch_01,batch_01,kerupuk_1 (1).png,dataset-scrape/scraped/incoming/kerupuk/non_sellable/batch_01/kerupuk_1 (1).png,train
manual_batch_000134,manual_18c5293a5804.jpg,dataset/working/manual_normalized/kerupuk/tidak_layak_jual/manual_18c5293a5804.jpg,dataset-scrape,dataset_scrape_manual,manual,kerupuk,kerupuk,tidak_layak_jual,manual_batch,prepared,kerupuk_non_sellable_batch_01,batch_01,kerupuk_1.png,dataset-scrape/scraped/incoming/kerupuk/non_sellable/batch_01/kerupuk_1.png,train
manual_batch_000135,manual_be7443ae39ab.jpg,dataset/working/manual_normalized/kerupuk/tidak_layak_jual/manual_be7443ae39ab.jpg,dataset-scrape,dataset_scrape_manual,manual,kerupuk,kerupuk,tidak_layak_jual,manual_batch,prepared,kerupuk_non_sellable_batch_01,batch_01,kerupuk_2 (1).png,dataset-scrape/scraped/incoming/kerupuk/non_sellable/batch_01/kerupuk_2 (1).png,val
manual_batch_000136,manual_94ec61efd226.jpg,dataset/working/manual_normalized/kerupuk/tidak_layak_jual/manual_94ec61efd226.jpg,dataset-scrape,dataset_scrape_manual,manual,kerupuk,kerupuk,tidak_layak_jual,manual_batch,prepared,kerupuk_non_sellable_batch_01,batch_01,kerupuk_2.png,dataset-scrape/scraped/incoming/kerupuk/non_sellable/batch_01/kerupuk_2.png,val
manual_batch_000137,manual_f9ac664c8bfc.jpg,dataset/working/manual_normalized/kerupuk/tidak_layak_jual/manual_f9ac664c8bfc.jpg,dataset-scrape,dataset_scrape_manual,manual,kerupuk,kerupuk,tidak_layak_jual,manual_batch,prepared,kerupuk_non_sellable_batch_01,batch_01,kerupuk_3 (1).png,dataset-scrape/scraped/incoming/kerupuk/non_sellable/batch_01/kerupuk_3 (1).png,val
manual_batch_000138,manual_e8fb6a5c2626.jpg,dataset/working/manual_normalized/kerupuk/tidak_layak_jual/manual_e8fb6a5c2626.jpg,dataset-scrape,dataset_scrape_manual,manual,kerupuk,kerupuk,tidak_layak_jual,manual_batch,prepared,kerupuk_non_sellable_batch_01,batch_01,kerupuk_3.png,dataset-scrape/scraped/incoming/kerupuk/non_sellable/batch_01/kerupuk_3.png,val
manual_batch_000139,manual_fd15f3d2ab2d.jpg,dataset/working/manual_normalized/kerupuk/tidak_layak_jual/manual_fd15f3d2ab2d.jpg,dataset-scrape,dataset_scrape_manual,manual,kerupuk,kerupuk,tidak_layak_jual,manual_batch,prepared,kerupuk_non_sellable_batch_01,batch_01,kerupuk_4 (1).png,dataset-scrape/scraped/incoming/kerupuk/non_sellable/batch_01/kerupuk_4 (1).png,test
manual_batch_000140,manual_5df3a0d6d280.jpg,dataset/working/manual_normalized/kerupuk/tidak_layak_jual/manual_5df3a0d6d280.jpg,dataset-scrape,dataset_scrape_manual,manual,kerupuk,kerupuk,tidak_layak_jual,manual_batch,prepared,kerupuk_non_sellable_batch_01,batch_01,kerupuk_4.png,dataset-scrape/scraped/incoming/kerupuk/non_sellable/batch_01/kerupuk_4.png,test
manual_batch_000141,manual_5e56cea8c3a6.jpg,dataset/working/manual_normalized/kerupuk/tidak_layak_jual/manual_5e56cea8c3a6.jpg,dataset-scrape,dataset_scrape_manual,manual,kerupuk,kerupuk,tidak_layak_jual,manual_batch,prepared,kerupuk_non_sellable_batch_01,batch_01,kerupuk_5 (1).png,dataset-scrape/scraped/incoming/kerupuk/non_sellable/batch_01/kerupuk_5 (1).png,test
manual_batch_000142,manual_4908aebf6d8b.jpg,dataset/working/manual_normalized/kerupuk/tidak_layak_jual/manual_4908aebf6d8b.jpg,dataset-scrape,dataset_scrape_manual,manual,kerupuk,kerupuk,tidak_layak_jual,manual_batch,prepared,kerupuk_non_sellable_batch_01,batch_01,kerupuk_5.png,dataset-scrape/scraped/incoming/kerupuk/non_sellable/batch_01/kerupuk_5.png,test
manual_batch_000143,manual_89fce0f653a9.jpg,dataset/working/manual_normalized/kerupuk/layak_jual/manual_89fce0f653a9.jpg,dataset-scrape,dataset_scrape_manual,manual,kerupuk,kerupuk,layak_jual,manual_batch,prepared,kerupuk_sellable_batch_01,batch_01,5fcbd3f39beaac4a37278c7efa3f5d20.jpeg,dataset-scrape/scraped/incoming/kerupuk/sellable/batch_01/5fcbd3f39beaac4a37278c7efa3f5d20.jpeg,train
manual_batch_000144,manual_af6c50f76fad.jpg,dataset/working/manual_normalized/kerupuk/layak_jual/manual_af6c50f76fad.jpg,dataset-scrape,dataset_scrape_manual,manual,kerupuk,kerupuk,layak_jual,manual_batch,prepared,kerupuk_sellable_batch_01,batch_01,S52bace3a2bf745d595d2855b4c954ed6H.jpg_960x960q80.jpg_.webp,dataset-scrape/scraped/incoming/kerupuk/sellable/batch_01/S52bace3a2bf745d595d2855b4c954ed6H.jpg_960x960q80.jpg_.webp,train
manual_batch_000145,manual_c1f16f5fed9d.jpg,dataset/working/manual_normalized/kerupuk/layak_jual/manual_c1f16f5fed9d.jpg,dataset-scrape,dataset_scrape_manual,manual,kerupuk,kerupuk,layak_jual,manual_batch,prepared,kerupuk_sellable_batch_01,batch_01,close-up-crispy-delicious-pink-rosette-kerupuk-crackers-crunchy-indonesian-snack-stacked-white-background-highlighting-401457479.webp,dataset-scrape/scraped/incoming/kerupuk/sellable/batch_01/close-up-crispy-delicious-pink-rosette-kerupuk-crackers-crunchy-indonesian-snack-stacked-white-background-highlighting-401457479.webp,train
manual_batch_000146,manual_d1c5bba0e721.jpg,dataset/working/manual_normalized/kerupuk/layak_jual/manual_d1c5bba0e721.jpg,dataset-scrape,dataset_scrape_manual,manual,kerupuk,kerupuk,layak_jual,manual_batch,prepared,kerupuk_sellable_batch_01,batch_01,close-up-kerupuk-udang-atau-kerupuk-udang-di-atas-meja-kayu_511235-7929.avif,dataset-scrape/scraped/incoming/kerupuk/sellable/batch_01/close-up-kerupuk-udang-atau-kerupuk-udang-di-atas-meja-kayu_511235-7929.avif,train
manual_batch_000147,manual_5998b9c64229.jpg,dataset/working/manual_normalized/kerupuk/layak_jual/manual_5998b9c64229.jpg,dataset-scrape,dataset_scrape_manual,manual,kerupuk,kerupuk,layak_jual,manual_batch,prepared,kerupuk_sellable_batch_01,batch_01,close-up-view-of-intricate-circular-indonesian-crackers-called-kerupuk-or-krupuk-photo.jpg,dataset-scrape/scraped/incoming/kerupuk/sellable/batch_01/close-up-view-of-intricate-circular-indonesian-crackers-called-kerupuk-or-krupuk-photo.jpg,train
manual_batch_000148,manual_698b0f2af67d.jpg,dataset/working/manual_normalized/kerupuk/layak_jual/manual_698b0f2af67d.jpg,dataset-scrape,dataset_scrape_manual,manual,kerupuk,kerupuk,layak_jual,manual_batch,prepared,kerupuk_sellable_batch_01,batch_01,closeup-details-texture-type-kerupuk-260nw-2710358329.webp,dataset-scrape/scraped/incoming/kerupuk/sellable/batch_01/closeup-details-texture-type-kerupuk-260nw-2710358329.webp,train
manual_batch_000149,manual_9f7cf836bf7a.jpg,dataset/working/manual_normalized/kerupuk/layak_jual/manual_9f7cf836bf7a.jpg,dataset-scrape,dataset_scrape_manual,manual,kerupuk,kerupuk,layak_jual,manual_batch,prepared,kerupuk_sellable_batch_01,batch_01,closeup-shot-colourful-uncooked-indonesian-260nw-2691753859.webp,dataset-scrape/scraped/incoming/kerupuk/sellable/batch_01/closeup-shot-colourful-uncooked-indonesian-260nw-2691753859.webp,train
manual_batch_000150,manual_31ff34ae7538.jpg,dataset/working/manual_normalized/kerupuk/layak_jual/manual_31ff34ae7538.jpg,dataset-scrape,dataset_scrape_manual,manual,kerupuk,kerupuk,layak_jual,manual_batch,prepared,kerupuk_sellable_batch_01,batch_01,closeup-traditional-indonesian-kerupuk-cracker-260nw-2680329057.webp,dataset-scrape/scraped/incoming/kerupuk/sellable/batch_01/closeup-traditional-indonesian-kerupuk-cracker-260nw-2680329057.webp,train
manual_batch_000151,manual_b2e2b13d1ae3.jpg,dataset/working/manual_normalized/kerupuk/layak_jual/manual_b2e2b13d1ae3.jpg,dataset-scrape,dataset_scrape_manual,manual,kerupuk,kerupuk,layak_jual,manual_batch,prepared,kerupuk_sellable_batch_01,batch_01,d02435f3a53e4cbcb02e78dd460b945a~.jpeg.jpeg,dataset-scrape/scraped/incoming/kerupuk/sellable/batch_01/d02435f3a53e4cbcb02e78dd460b945a~.jpeg.jpeg,train
manual_batch_000152,manual_4eb8bdb7a8ec.jpg,dataset/working/manual_normalized/kerupuk/layak_jual/manual_4eb8bdb7a8ec.jpg,dataset-scrape,dataset_scrape_manual,manual,kerupuk,kerupuk,layak_jual,manual_batch,prepared,kerupuk_sellable_batch_01,batch_01,fullframe-overhead-closeup-uncooked-krupuk-260nw-2683926277.webp,dataset-scrape/scraped/incoming/kerupuk/sellable/batch_01/fullframe-overhead-closeup-uncooked-krupuk-260nw-2683926277.webp,train
manual_batch_000153,manual_4f3f44b08b3d.jpg,dataset/working/manual_normalized/kerupuk/layak_jual/manual_4f3f44b08b3d.jpg,dataset-scrape,dataset_scrape_manual,manual,kerupuk,kerupuk,layak_jual,manual_batch,prepared,kerupuk_sellable_batch_01,batch_01,kerupuk-putih_169.jpeg,dataset-scrape/scraped/incoming/kerupuk/sellable/batch_01/kerupuk-putih_169.jpeg,train
manual_batch_000154,manual_158f1a700d4a.jpg,dataset/working/manual_normalized/kerupuk/layak_jual/manual_158f1a700d4a.jpg,dataset-scrape,dataset_scrape_manual,manual,kerupuk,kerupuk,layak_jual,manual_batch,prepared,kerupuk_sellable_batch_01,batch_01,kerupuk2.jpg,dataset-scrape/scraped/incoming/kerupuk/sellable/batch_01/kerupuk2.jpg,train
manual_batch_000155,manual_da53146e8142.jpg,dataset/working/manual_normalized/kerupuk/layak_jual/manual_da53146e8142.jpg,dataset-scrape,dataset_scrape_manual,manual,kerupuk,kerupuk,layak_jual,manual_batch,prepared,kerupuk_sellable_batch_01,batch_01,kerupuk_1 (1).png,dataset-scrape/scraped/incoming/kerupuk/sellable/batch_01/kerupuk_1 (1).png,train
manual_batch_000156,manual_6368842278b0.jpg,dataset/working/manual_normalized/kerupuk/layak_jual/manual_6368842278b0.jpg,dataset-scrape,dataset_scrape_manual,manual,kerupuk,kerupuk,layak_jual,manual_batch,prepared,kerupuk_sellable_batch_01,batch_01,kerupuk_1.png,dataset-scrape/scraped/incoming/kerupuk/sellable/batch_01/kerupuk_1.png,train
manual_batch_000157,manual_fe4b70fae8d6.jpg,dataset/working/manual_normalized/kerupuk/layak_jual/manual_fe4b70fae8d6.jpg,dataset-scrape,dataset_scrape_manual,manual,kerupuk,kerupuk,layak_jual,manual_batch,prepared,kerupuk_sellable_batch_01,batch_01,kerupuk_2 (1).png,dataset-scrape/scraped/incoming/kerupuk/sellable/batch_01/kerupuk_2 (1).png,train
manual_batch_000158,manual_ea13f655a7d1.jpg,dataset/working/manual_normalized/kerupuk/layak_jual/manual_ea13f655a7d1.jpg,dataset-scrape,dataset_scrape_manual,manual,kerupuk,kerupuk,layak_jual,manual_batch,prepared,kerupuk_sellable_batch_01,batch_01,kerupuk_2.png,dataset-scrape/scraped/incoming/kerupuk/sellable/batch_01/kerupuk_2.png,train
manual_batch_000159,manual_0fcca220c84c.jpg,dataset/working/manual_normalized/kerupuk/layak_jual/manual_0fcca220c84c.jpg,dataset-scrape,dataset_scrape_manual,manual,kerupuk,kerupuk,layak_jual,manual_batch,prepared,kerupuk_sellable_batch_01,batch_01,kerupuk_3 (1).png,dataset-scrape/scraped/incoming/kerupuk/sellable/batch_01/kerupuk_3 (1).png,train
manual_batch_000160,manual_0be80472f3a5.jpg,dataset/working/manual_normalized/kerupuk/layak_jual/manual_0be80472f3a5.jpg,dataset-scrape,dataset_scrape_manual,manual,kerupuk,kerupuk,layak_jual,manual_batch,prepared,kerupuk_sellable_batch_01,batch_01,kerupuk_3.png,dataset-scrape/scraped/incoming/kerupuk/sellable/batch_01/kerupuk_3.png,train
manual_batch_000161,manual_effcd39c6474.jpg,dataset/working/manual_normalized/kerupuk/layak_jual/manual_effcd39c6474.jpg,dataset-scrape,dataset_scrape_manual,manual,kerupuk,kerupuk,layak_jual,manual_batch,prepared,kerupuk_sellable_batch_01,batch_01,kerupuk_4 (1).png,dataset-scrape/scraped/incoming/kerupuk/sellable/batch_01/kerupuk_4 (1).png,train
manual_batch_000162,manual_fd2613343b9d.jpg,dataset/working/manual_normalized/kerupuk/layak_jual/manual_fd2613343b9d.jpg,dataset-scrape,dataset_scrape_manual,manual,kerupuk,kerupuk,layak_jual,manual_batch,prepared,kerupuk_sellable_batch_01,batch_01,kerupuk_4.png,dataset-scrape/scraped/incoming/kerupuk/sellable/batch_01/kerupuk_4.png,val
manual_batch_000163,manual_4e777b8e4e08.jpg,dataset/working/manual_normalized/kerupuk/layak_jual/manual_4e777b8e4e08.jpg,dataset-scrape,dataset_scrape_manual,manual,kerupuk,kerupuk,layak_jual,manual_batch,prepared,kerupuk_sellable_batch_01,batch_01,kerupuk_5 (1).png,dataset-scrape/scraped/incoming/kerupuk/sellable/batch_01/kerupuk_5 (1).png,val
manual_batch_000164,manual_5271d184e5b6.jpg,dataset/working/manual_normalized/kerupuk/layak_jual/manual_5271d184e5b6.jpg,dataset-scrape,dataset_scrape_manual,manual,kerupuk,kerupuk,layak_jual,manual_batch,prepared,kerupuk_sellable_batch_01,batch_01,kerupuk_5.png,dataset-scrape/scraped/incoming/kerupuk/sellable/batch_01/kerupuk_5.png,val
manual_batch_000165,manual_48a87abdaa7f.jpg,dataset/working/manual_normalized/kerupuk/layak_jual/manual_48a87abdaa7f.jpg,dataset-scrape,dataset_scrape_manual,manual,kerupuk,kerupuk,layak_jual,manual_batch,prepared,kerupuk_sellable_batch_01,batch_01,krupuk-kulit-skin-crackers-traditional-indonesian-cattle-skin-krupuk-cracker-traditionally-made-soft-inner-315269327.webp,dataset-scrape/scraped/incoming/kerupuk/sellable/batch_01/krupuk-kulit-skin-crackers-traditional-indonesian-cattle-skin-krupuk-cracker-traditionally-made-soft-inner-315269327.webp,val
manual_batch_000166,manual_4bae41fc9c3e.jpg,dataset/working/manual_normalized/kerupuk/layak_jual/manual_4bae41fc9c3e.jpg,dataset-scrape,dataset_scrape_manual,manual,kerupuk,kerupuk,layak_jual,manual_batch,prepared,kerupuk_sellable_batch_01,batch_01,ogEgGevd7IrgIIkKHALALEfAEmbSJAUeDD6A6b~tplv-sdweummd6v-text-logo-v1_QHMxczBsMTM=_q75.jpeg,dataset-scrape/scraped/incoming/kerupuk/sellable/batch_01/ogEgGevd7IrgIIkKHALALEfAEmbSJAUeDD6A6b~tplv-sdweummd6v-text-logo-v1_QHMxczBsMTM=_q75.jpeg,test
manual_batch_000167,manual_8f8e0265f35f.jpg,dataset/working/manual_normalized/kerupuk/layak_jual/manual_8f8e0265f35f.jpg,dataset-scrape,dataset_scrape_manual,manual,kerupuk,kerupuk,layak_jual,manual_batch,prepared,kerupuk_sellable_batch_01,batch_01,stock-photo-bacon-chips-texture-background-puff-crisps-puffs-spices-crunchy-rice.jpeg,dataset-scrape/scraped/incoming/kerupuk/sellable/batch_01/stock-photo-bacon-chips-texture-background-puff-crisps-puffs-spices-crunchy-rice.jpeg,test
manual_batch_000168,manual_fde47b505d77.jpg,dataset/working/manual_normalized/kerupuk/layak_jual/manual_fde47b505d77.jpg,dataset-scrape,dataset_scrape_manual,manual,kerupuk,kerupuk,layak_jual,manual_batch,prepared,kerupuk_sellable_batch_01,batch_01,textured-close-up-of-a-stack-of-pink-kerupuk-photo.jpg,dataset-scrape/scraped/incoming/kerupuk/sellable/batch_01/textured-close-up-of-a-stack-of-pink-kerupuk-photo.jpg,test
manual_batch_000169,manual_a88b73ae63c1.jpg,dataset/working/manual_normalized/kerupuk/layak_jual/manual_a88b73ae63c1.jpg,dataset-scrape,dataset_scrape_manual,manual,kerupuk,kerupuk,layak_jual,manual_batch,prepared,kerupuk_sellable_batch_01,batch_01,the-of-kerupuk-is-a-typical-indonesian-raw-food-with-various-colors-andgraphed-up-close-photo.jpg,dataset-scrape/scraped/incoming/kerupuk/sellable/batch_01/the-of-kerupuk-is-a-typical-indonesian-raw-food-with-various-colors-andgraphed-up-close-photo.jpg,test
manual_batch_000170,manual_8b27d07aeaa0.jpg,dataset/working/manual_normalized/kukis/tidak_layak_jual/manual_8b27d07aeaa0.jpg,dataset-scrape,dataset_scrape_manual,manual,kukis,biskuit_kukis,tidak_layak_jual,manual_batch,prepared,kukis_non_sellable_batch_01,batch_01,burnt_cookie_1.png,dataset-scrape/scraped/incoming/kukis/non_sellable/batch_01/burnt_cookie_1.png,train
manual_batch_000171,manual_2d131c905bab.jpg,dataset/working/manual_normalized/kukis/tidak_layak_jual/manual_2d131c905bab.jpg,dataset-scrape,dataset_scrape_manual,manual,kukis,biskuit_kukis,tidak_layak_jual,manual_batch,prepared,kukis_non_sellable_batch_01,batch_01,burnt_cookie_2.png,dataset-scrape/scraped/incoming/kukis/non_sellable/batch_01/burnt_cookie_2.png,train
manual_batch_000172,manual_6635c5fd3696.jpg,dataset/working/manual_normalized/kukis/tidak_layak_jual/manual_6635c5fd3696.jpg,dataset-scrape,dataset_scrape_manual,manual,kukis,biskuit_kukis,tidak_layak_jual,manual_batch,prepared,kukis_non_sellable_batch_01,batch_01,burnt_cookie_3.png,dataset-scrape/scraped/incoming/kukis/non_sellable/batch_01/burnt_cookie_3.png,train
manual_batch_000173,manual_0eb1bff98963.jpg,dataset/working/manual_normalized/kukis/tidak_layak_jual/manual_0eb1bff98963.jpg,dataset-scrape,dataset_scrape_manual,manual,kukis,biskuit_kukis,tidak_layak_jual,manual_batch,prepared,kukis_non_sellable_batch_01,batch_01,burnt_cookie_4.png,dataset-scrape/scraped/incoming/kukis/non_sellable/batch_01/burnt_cookie_4.png,train
manual_batch_000174,manual_9e017b3d4b11.jpg,dataset/working/manual_normalized/kukis/tidak_layak_jual/manual_9e017b3d4b11.jpg,dataset-scrape,dataset_scrape_manual,manual,kukis,biskuit_kukis,tidak_layak_jual,manual_batch,prepared,kukis_non_sellable_batch_01,batch_01,burnt_cookie_5.png,dataset-scrape/scraped/incoming/kukis/non_sellable/batch_01/burnt_cookie_5.png,train
manual_batch_000175,manual_5a26f45f5268.jpg,dataset/working/manual_normalized/kukis/tidak_layak_jual/manual_5a26f45f5268.jpg,dataset-scrape,dataset_scrape_manual,manual,kukis,biskuit_kukis,tidak_layak_jual,manual_batch,prepared,kukis_non_sellable_batch_01,batch_01,cookie_1 (1).png,dataset-scrape/scraped/incoming/kukis/non_sellable/batch_01/cookie_1 (1).png,train
manual_batch_000176,manual_bfe1aebcfdae.jpg,dataset/working/manual_normalized/kukis/tidak_layak_jual/manual_bfe1aebcfdae.jpg,dataset-scrape,dataset_scrape_manual,manual,kukis,biskuit_kukis,tidak_layak_jual,manual_batch,prepared,kukis_non_sellable_batch_01,batch_01,cookie_1.png,dataset-scrape/scraped/incoming/kukis/non_sellable/batch_01/cookie_1.png,train
manual_batch_000177,manual_efa0904f0603.jpg,dataset/working/manual_normalized/kukis/tidak_layak_jual/manual_efa0904f0603.jpg,dataset-scrape,dataset_scrape_manual,manual,kukis,biskuit_kukis,tidak_layak_jual,manual_batch,prepared,kukis_non_sellable_batch_01,batch_01,cookie_2 (1).png,dataset-scrape/scraped/incoming/kukis/non_sellable/batch_01/cookie_2 (1).png,train
manual_batch_000178,manual_ebb741d59382.jpg,dataset/working/manual_normalized/kukis/tidak_layak_jual/manual_ebb741d59382.jpg,dataset-scrape,dataset_scrape_manual,manual,kukis,biskuit_kukis,tidak_layak_jual,manual_batch,prepared,kukis_non_sellable_batch_01,batch_01,cookie_2.png,dataset-scrape/scraped/incoming/kukis/non_sellable/batch_01/cookie_2.png,train
manual_batch_000179,manual_855a813c5897.jpg,dataset/working/manual_normalized/kukis/tidak_layak_jual/manual_855a813c5897.jpg,dataset-scrape,dataset_scrape_manual,manual,kukis,biskuit_kukis,tidak_layak_jual,manual_batch,prepared,kukis_non_sellable_batch_01,batch_01,cookie_3 (1).png,dataset-scrape/scraped/incoming/kukis/non_sellable/batch_01/cookie_3 (1).png,train
manual_batch_000180,manual_b27ce1ac8617.jpg,dataset/working/manual_normalized/kukis/tidak_layak_jual/manual_b27ce1ac8617.jpg,dataset-scrape,dataset_scrape_manual,manual,kukis,biskuit_kukis,tidak_layak_jual,manual_batch,prepared,kukis_non_sellable_batch_01,batch_01,cookie_3.png,dataset-scrape/scraped/incoming/kukis/non_sellable/batch_01/cookie_3.png,train
manual_batch_000181,manual_85cf2ac33e24.jpg,dataset/working/manual_normalized/kukis/tidak_layak_jual/manual_85cf2ac33e24.jpg,dataset-scrape,dataset_scrape_manual,manual,kukis,biskuit_kukis,tidak_layak_jual,manual_batch,prepared,kukis_non_sellable_batch_01,batch_01,cookie_4 (1).png,dataset-scrape/scraped/incoming/kukis/non_sellable/batch_01/cookie_4 (1).png,train
manual_batch_000182,manual_6a11c2e41ea4.jpg,dataset/working/manual_normalized/kukis/tidak_layak_jual/manual_6a11c2e41ea4.jpg,dataset-scrape,dataset_scrape_manual,manual,kukis,biskuit_kukis,tidak_layak_jual,manual_batch,prepared,kukis_non_sellable_batch_01,batch_01,cookie_4.png,dataset-scrape/scraped/incoming/kukis/non_sellable/batch_01/cookie_4.png,train
manual_batch_000183,manual_0ead50c09449.jpg,dataset/working/manual_normalized/kukis/tidak_layak_jual/manual_0ead50c09449.jpg,dataset-scrape,dataset_scrape_manual,manual,kukis,biskuit_kukis,tidak_layak_jual,manual_batch,prepared,kukis_non_sellable_batch_01,batch_01,cookie_5 (1).png,dataset-scrape/scraped/incoming/kukis/non_sellable/batch_01/cookie_5 (1).png,train
manual_batch_000184,manual_4b8b7c8c59d1.jpg,dataset/working/manual_normalized/kukis/tidak_layak_jual/manual_4b8b7c8c59d1.jpg,dataset-scrape,dataset_scrape_manual,manual,kukis,biskuit_kukis,tidak_layak_jual,manual_batch,prepared,kukis_non_sellable_batch_01,batch_01,cookie_5.png,dataset-scrape/scraped/incoming/kukis/non_sellable/batch_01/cookie_5.png,train
manual_batch_000185,manual_4f912ac53925.jpg,dataset/working/manual_normalized/kukis/tidak_layak_jual/manual_4f912ac53925.jpg,dataset-scrape,dataset_scrape_manual,manual,kukis,biskuit_kukis,tidak_layak_jual,manual_batch,prepared,kukis_non_sellable_batch_01,batch_01,damaged_cookie_1.png,dataset-scrape/scraped/incoming/kukis/non_sellable/batch_01/damaged_cookie_1.png,train
manual_batch_000186,manual_6e4a6cc27076.jpg,dataset/working/manual_normalized/kukis/tidak_layak_jual/manual_6e4a6cc27076.jpg,dataset-scrape,dataset_scrape_manual,manual,kukis,biskuit_kukis,tidak_layak_jual,manual_batch,prepared,kukis_non_sellable_batch_01,batch_01,damaged_cookie_2.png,dataset-scrape/scraped/incoming/kukis/non_sellable/batch_01/damaged_cookie_2.png,train
manual_batch_000187,manual_44fc203440e1.jpg,dataset/working/manual_normalized/kukis/tidak_layak_jual/manual_44fc203440e1.jpg,dataset-scrape,dataset_scrape_manual,manual,kukis,biskuit_kukis,tidak_layak_jual,manual_batch,prepared,kukis_non_sellable_batch_01,batch_01,damaged_cookie_3.png,dataset-scrape/scraped/incoming/kukis/non_sellable/batch_01/damaged_cookie_3.png,train
manual_batch_000188,manual_295253ed2337.jpg,dataset/working/manual_normalized/kukis/tidak_layak_jual/manual_295253ed2337.jpg,dataset-scrape,dataset_scrape_manual,manual,kukis,biskuit_kukis,tidak_layak_jual,manual_batch,prepared,kukis_non_sellable_batch_01,batch_01,damaged_cookie_4.png,dataset-scrape/scraped/incoming/kukis/non_sellable/batch_01/damaged_cookie_4.png,train
manual_batch_000189,manual_be9f786e7379.jpg,dataset/working/manual_normalized/kukis/tidak_layak_jual/manual_be9f786e7379.jpg,dataset-scrape,dataset_scrape_manual,manual,kukis,biskuit_kukis,tidak_layak_jual,manual_batch,prepared,kukis_non_sellable_batch_01,batch_01,damaged_cookie_5.png,dataset-scrape/scraped/incoming/kukis/non_sellable/batch_01/damaged_cookie_5.png,train
manual_batch_000190,manual_a3842a03ecf7.jpg,dataset/working/manual_normalized/kukis/tidak_layak_jual/manual_a3842a03ecf7.jpg,dataset-scrape,dataset_scrape_manual,manual,kukis,biskuit_kukis,tidak_layak_jual,manual_batch,prepared,kukis_non_sellable_batch_01,batch_01,hangus_1.png,dataset-scrape/scraped/incoming/kukis/non_sellable/batch_01/hangus_1.png,train
manual_batch_000191,manual_f4b1831b3bc1.jpg,dataset/working/manual_normalized/kukis/tidak_layak_jual/manual_f4b1831b3bc1.jpg,dataset-scrape,dataset_scrape_manual,manual,kukis,biskuit_kukis,tidak_layak_jual,manual_batch,prepared,kukis_non_sellable_batch_01,batch_01,hangus_2.png,dataset-scrape/scraped/incoming/kukis/non_sellable/batch_01/hangus_2.png,val
manual_batch_000192,manual_c4fc433b5081.jpg,dataset/working/manual_normalized/kukis/tidak_layak_jual/manual_c4fc433b5081.jpg,dataset-scrape,dataset_scrape_manual,manual,kukis,biskuit_kukis,tidak_layak_jual,manual_batch,prepared,kukis_non_sellable_batch_01,batch_01,hangus_3.png,dataset-scrape/scraped/incoming/kukis/non_sellable/batch_01/hangus_3.png,val
manual_batch_000193,manual_710421af407f.jpg,dataset/working/manual_normalized/kukis/tidak_layak_jual/manual_710421af407f.jpg,dataset-scrape,dataset_scrape_manual,manual,kukis,biskuit_kukis,tidak_layak_jual,manual_batch,prepared,kukis_non_sellable_batch_01,batch_01,hangus_4.png,dataset-scrape/scraped/incoming/kukis/non_sellable/batch_01/hangus_4.png,val
manual_batch_000194,manual_18f83398b04f.jpg,dataset/working/manual_normalized/kukis/tidak_layak_jual/manual_18f83398b04f.jpg,dataset-scrape,dataset_scrape_manual,manual,kukis,biskuit_kukis,tidak_layak_jual,manual_batch,prepared,kukis_non_sellable_batch_01,batch_01,hangus_5.png,dataset-scrape/scraped/incoming/kukis/non_sellable/batch_01/hangus_5.png,val
