image_id,source_type,source_batch,dataset_name,dataset_slug,source_group,product_name,product_domain,label_lane,final_label_guess,batch_name,filename,relative_path,source_workspace,review_status,notes
manual_batch_000150,manual,kerupuk_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,kerupuk,kerupuk,sellable,layak_jual,batch_01,closeup-traditional-indonesian-kerupuk-cracker-260nw-2680329057.webp,dataset-scrape/scraped/incoming/kerupuk/sellable/batch_01/closeup-traditional-indonesian-kerupuk-cracker-260nw-2680329057.webp,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000151,manual,kerupuk_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,kerupuk,kerupuk,sellable,layak_jual,batch_01,d02435f3a53e4cbcb02e78dd460b945a~.jpeg.jpeg,dataset-scrape/scraped/incoming/kerupuk/sellable/batch_01/d02435f3a53e4cbcb02e78dd460b945a~.jpeg.jpeg,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000152,manual,kerupuk_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,kerupuk,kerupuk,sellable,layak_jual,batch_01,fullframe-overhead-closeup-uncooked-krupuk-260nw-2683926277.webp,dataset-scrape/scraped/incoming/kerupuk/sellable/batch_01/fullframe-overhead-closeup-uncooked-krupuk-260nw-2683926277.webp,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000153,manual,kerupuk_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,kerupuk,kerupuk,sellable,layak_jual,batch_01,kerupuk-putih_169.jpeg,dataset-scrape/scraped/incoming/kerupuk/sellable/batch_01/kerupuk-putih_169.jpeg,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000154,manual,kerupuk_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,kerupuk,kerupuk,sellable,layak_jual,batch_01,kerupuk2.jpg,dataset-scrape/scraped/incoming/kerupuk/sellable/batch_01/kerupuk2.jpg,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000155,manual,kerupuk_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,kerupuk,kerupuk,sellable,layak_jual,batch_01,kerupuk_1 (1).png,dataset-scrape/scraped/incoming/kerupuk/sellable/batch_01/kerupuk_1 (1).png,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000156,manual,kerupuk_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,kerupuk,kerupuk,sellable,layak_jual,batch_01,kerupuk_1.png,dataset-scrape/scraped/incoming/kerupuk/sellable/batch_01/kerupuk_1.png,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000157,manual,kerupuk_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,kerupuk,kerupuk,sellable,layak_jual,batch_01,kerupuk_2 (1).png,dataset-scrape/scraped/incoming/kerupuk/sellable/batch_01/kerupuk_2 (1).png,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000158,manual,kerupuk_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,kerupuk,kerupuk,sellable,layak_jual,batch_01,kerupuk_2.png,dataset-scrape/scraped/incoming/kerupuk/sellable/batch_01/kerupuk_2.png,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000159,manual,kerupuk_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,kerupuk,kerupuk,sellable,layak_jual,batch_01,kerupuk_3 (1).png,dataset-scrape/scraped/incoming/kerupuk/sellable/batch_01/kerupuk_3 (1).png,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000160,manual,kerupuk_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,kerupuk,kerupuk,sellable,layak_jual,batch_01,kerupuk_3.png,dataset-scrape/scraped/incoming/kerupuk/sellable/batch_01/kerupuk_3.png,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000161,manual,kerupuk_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,kerupuk,kerupuk,sellable,layak_jual,batch_01,kerupuk_4 (1).png,dataset-scrape/scraped/incoming/kerupuk/sellable/batch_01/kerupuk_4 (1).png,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000162,manual,kerupuk_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,kerupuk,kerupuk,sellable,layak_jual,batch_01,kerupuk_4.png,dataset-scrape/scraped/incoming/kerupuk/sellable/batch_01/kerupuk_4.png,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000163,manual,kerupuk_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,kerupuk,kerupuk,sellable,layak_jual,batch_01,kerupuk_5 (1).png,dataset-scrape/scraped/incoming/kerupuk/sellable/batch_01/kerupuk_5 (1).png,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000164,manual,kerupuk_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,kerupuk,kerupuk,sellable,layak_jual,batch_01,kerupuk_5.png,dataset-scrape/scraped/incoming/kerupuk/sellable/batch_01/kerupuk_5.png,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000165,manual,kerupuk_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,kerupuk,kerupuk,sellable,layak_jual,batch_01,krupuk-kulit-skin-crackers-traditional-indonesian-cattle-skin-krupuk-cracker-traditionally-made-soft-inner-315269327.webp,dataset-scrape/scraped/incoming/kerupuk/sellable/batch_01/krupuk-kulit-skin-crackers-traditional-indonesian-cattle-skin-krupuk-cracker-traditionally-made-soft-inner-315269327.webp,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000166,manual,kerupuk_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,kerupuk,kerupuk,sellable,layak_jual,batch_01,ogEgGevd7IrgIIkKHALALEfAEmbSJAUeDD6A6b~tplv-sdweummd6v-text-logo-v1_QHMxczBsMTM=_q75.jpeg,dataset-scrape/scraped/incoming/kerupuk/sellable/batch_01/ogEgGevd7IrgIIkKHALALEfAEmbSJAUeDD6A6b~tplv-sdweummd6v-text-logo-v1_QHMxczBsMTM=_q75.jpeg,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000167,manual,kerupuk_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,kerupuk,kerupuk,sellable,layak_jual,batch_01,stock-photo-bacon-chips-texture-background-puff-crisps-puffs-spices-crunchy-rice.jpeg,dataset-scrape/scraped/incoming/kerupuk/sellable/batch_01/stock-photo-bacon-chips-texture-background-puff-crisps-puffs-spices-crunchy-rice.jpeg,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000168,manual,kerupuk_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,kerupuk,kerupuk,sellable,layak_jual,batch_01,textured-close-up-of-a-stack-of-pink-kerupuk-photo.jpg,dataset-scrape/scraped/incoming/kerupuk/sellable/batch_01/textured-close-up-of-a-stack-of-pink-kerupuk-photo.jpg,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000169,manual,kerupuk_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,kerupuk,kerupuk,sellable,layak_jual,batch_01,the-of-kerupuk-is-a-typical-indonesian-raw-food-with-various-colors-andgraphed-up-close-photo.jpg,dataset-scrape/scraped/incoming/kerupuk/sellable/batch_01/the-of-kerupuk-is-a-typical-indonesian-raw-food-with-various-colors-andgraphed-up-close-photo.jpg,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000170,manual,kukis_non_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,kukis,biskuit_kukis,non_sellable,tidak_layak_jual,batch_01,burnt_cookie_1.png,dataset-scrape/scraped/incoming/kukis/non_sellable/batch_01/burnt_cookie_1.png,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000171,manual,kukis_non_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,kukis,biskuit_kukis,non_sellable,tidak_layak_jual,batch_01,burnt_cookie_2.png,dataset-scrape/scraped/incoming/kukis/non_sellable/batch_01/burnt_cookie_2.png,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000172,manual,kukis_non_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,kukis,biskuit_kukis,non_sellable,tidak_layak_jual,batch_01,burnt_cookie_3.png,dataset-scrape/scraped/incoming/kukis/non_sellable/batch_01/burnt_cookie_3.png,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000173,manual,kukis_non_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,kukis,biskuit_kukis,non_sellable,tidak_layak_jual,batch_01,burnt_cookie_4.png,dataset-scrape/scraped/incoming/kukis/non_sellable/batch_01/burnt_cookie_4.png,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000174,manual,kukis_non_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,kukis,biskuit_kukis,non_sellable,tidak_layak_jual,batch_01,burnt_cookie_5.png,dataset-scrape/scraped/incoming/kukis/non_sellable/batch_01/burnt_cookie_5.png,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000175,manual,kukis_non_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,kukis,biskuit_kukis,non_sellable,tidak_layak_jual,batch_01,cookie_1 (1).png,dataset-scrape/scraped/incoming/kukis/non_sellable/batch_01/cookie_1 (1).png,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000176,manual,kukis_non_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,kukis,biskuit_kukis,non_sellable,tidak_layak_jual,batch_01,cookie_1.png,dataset-scrape/scraped/incoming/kukis/non_sellable/batch_01/cookie_1.png,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000177,manual,kukis_non_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,kukis,biskuit_kukis,non_sellable,tidak_layak_jual,batch_01,cookie_2 (1).png,dataset-scrape/scraped/incoming/kukis/non_sellable/batch_01/cookie_2 (1).png,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000178,manual,kukis_non_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,kukis,biskuit_kukis,non_sellable,tidak_layak_jual,batch_01,cookie_2.png,dataset-scrape/scraped/incoming/kukis/non_sellable/batch_01/cookie_2.png,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000179,manual,kukis_non_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,kukis,biskuit_kukis,non_sellable,tidak_layak_jual,batch_01,cookie_3 (1).png,dataset-scrape/scraped/incoming/kukis/non_sellable/batch_01/cookie_3 (1).png,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000180,manual,kukis_non_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,kukis,biskuit_kukis,non_sellable,tidak_layak_jual,batch_01,cookie_3.png,dataset-scrape/scraped/incoming/kukis/non_sellable/batch_01/cookie_3.png,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000181,manual,kukis_non_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,kukis,biskuit_kukis,non_sellable,tidak_layak_jual,batch_01,cookie_4 (1).png,dataset-scrape/scraped/incoming/kukis/non_sellable/batch_01/cookie_4 (1).png,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000182,manual,kukis_non_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,kukis,biskuit_kukis,non_sellable,tidak_layak_jual,batch_01,cookie_4.png,dataset-scrape/scraped/incoming/kukis/non_sellable/batch_01/cookie_4.png,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000183,manual,kukis_non_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,kukis,biskuit_kukis,non_sellable,tidak_layak_jual,batch_01,cookie_5 (1).png,dataset-scrape/scraped/incoming/kukis/non_sellable/batch_01/cookie_5 (1).png,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000184,manual,kukis_non_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,kukis,biskuit_kukis,non_sellable,tidak_layak_jual,batch_01,cookie_5.png,dataset-scrape/scraped/incoming/kukis/non_sellable/batch_01/cookie_5.png,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000185,manual,kukis_non_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,kukis,biskuit_kukis,non_sellable,tidak_layak_jual,batch_01,damaged_cookie_1.png,dataset-scrape/scraped/incoming/kukis/non_sellable/batch_01/damaged_cookie_1.png,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000186,manual,kukis_non_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,kukis,biskuit_kukis,non_sellable,tidak_layak_jual,batch_01,damaged_cookie_2.png,dataset-scrape/scraped/incoming/kukis/non_sellable/batch_01/damaged_cookie_2.png,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000187,manual,kukis_non_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,kukis,biskuit_kukis,non_sellable,tidak_layak_jual,batch_01,damaged_cookie_3.png,dataset-scrape/scraped/incoming/kukis/non_sellable/batch_01/damaged_cookie_3.png,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000188,manual,kukis_non_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,kukis,biskuit_kukis,non_sellable,tidak_layak_jual,batch_01,damaged_cookie_4.png,dataset-scrape/scraped/incoming/kukis/non_sellable/batch_01/damaged_cookie_4.png,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000189,manual,kukis_non_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,kukis,biskuit_kukis,non_sellable,tidak_layak_jual,batch_01,damaged_cookie_5.png,dataset-scrape/scraped/incoming/kukis/non_sellable/batch_01/damaged_cookie_5.png,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000190,manual,kukis_non_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,kukis,biskuit_kukis,non_sellable,tidak_layak_jual,batch_01,hangus_1.png,dataset-scrape/scraped/incoming/kukis/non_sellable/batch_01/hangus_1.png,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000191,manual,kukis_non_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,kukis,biskuit_kukis,non_sellable,tidak_layak_jual,batch_01,hangus_2.png,dataset-scrape/scraped/incoming/kukis/non_sellable/batch_01/hangus_2.png,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000192,manual,kukis_non_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,kukis,biskuit_kukis,non_sellable,tidak_layak_jual,batch_01,hangus_3.png,dataset-scrape/scraped/incoming/kukis/non_sellable/batch_01/hangus_3.png,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000193,manual,kukis_non_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,kukis,biskuit_kukis,non_sellable,tidak_layak_jual,batch_01,hangus_4.png,dataset-scrape/scraped/incoming/kukis/non_sellable/batch_01/hangus_4.png,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000194,manual,kukis_non_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,kukis,biskuit_kukis,non_sellable,tidak_layak_jual,batch_01,hangus_5.png,dataset-scrape/scraped/incoming/kukis/non_sellable/batch_01/hangus_5.png,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000195,manual,kukis_non_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,kukis,biskuit_kukis,non_sellable,tidak_layak_jual,batch_01,kukis_1.png,dataset-scrape/scraped/incoming/kukis/non_sellable/batch_01/kukis_1.png,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000196,manual,kukis_non_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,kukis,biskuit_kukis,non_sellable,tidak_layak_jual,batch_01,kukis_2.png,dataset-scrape/scraped/incoming/kukis/non_sellable/batch_01/kukis_2.png,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000197,manual,kukis_non_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,kukis,biskuit_kukis,non_sellable,tidak_layak_jual,batch_01,kukis_3.png,dataset-scrape/scraped/incoming/kukis/non_sellable/batch_01/kukis_3.png,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000198,manual,kukis_non_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,kukis,biskuit_kukis,non_sellable,tidak_layak_jual,batch_01,kukis_4.png,dataset-scrape/scraped/incoming/kukis/non_sellable/batch_01/kukis_4.png,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000199,manual,kukis_non_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,kukis,biskuit_kukis,non_sellable,tidak_layak_jual,batch_01,kukis_5.png,dataset-scrape/scraped/incoming/kukis/non_sellable/batch_01/kukis_5.png,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000200,manual,kukis_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,kukis,biskuit_kukis,sellable,layak_jual,batch_01,Chewy-Chocolate-Chip-Cookies-139-2-600x600.jpg,dataset-scrape/scraped/incoming/kukis/sellable/batch_01/Chewy-Chocolate-Chip-Cookies-139-2-600x600.jpg,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000201,manual,kukis_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,kukis,biskuit_kukis,sellable,layak_jual,batch_01,F056D33B-1F36-456A-A963-50A065FABB52-683x1024.jpeg,dataset-scrape/scraped/incoming/kukis/sellable/batch_01/F056D33B-1F36-456A-A963-50A065FABB52-683x1024.jpeg,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000202,manual,kukis_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,kukis,biskuit_kukis,sellable,layak_jual,batch_01,Kitchen-Sink-Cookies-TheShortcutKitchen-9.jpg,dataset-scrape/scraped/incoming/kukis/sellable/batch_01/Kitchen-Sink-Cookies-TheShortcutKitchen-9.jpg,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000203,manual,kukis_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,kukis,biskuit_kukis,sellable,layak_jual,batch_01,Soft-Sugar-Cookies-1.jpg,dataset-scrape/scraped/incoming/kukis/sellable/batch_01/Soft-Sugar-Cookies-1.jpg,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000204,manual,kukis_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,kukis,biskuit_kukis,sellable,layak_jual,batch_01,box-of-chocolate-cookies-close-up-background-photo.jpg,dataset-scrape/scraped/incoming/kukis/sellable/batch_01/box-of-chocolate-cookies-close-up-background-photo.jpg,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000205,manual,kukis_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,kukis,biskuit_kukis,sellable,layak_jual,batch_01,chewy-chocolate-chip-cookies-recipe.jpg,dataset-scrape/scraped/incoming/kukis/sellable/batch_01/chewy-chocolate-chip-cookies-recipe.jpg,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000206,manual,kukis_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,kukis,biskuit_kukis,sellable,layak_jual,batch_01,chocolate-chip-cookies-close-on-260nw-2220481493.webp,dataset-scrape/scraped/incoming/kukis/sellable/batch_01/chocolate-chip-cookies-close-on-260nw-2220481493.webp,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000207,manual,kukis_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,kukis,biskuit_kukis,sellable,layak_jual,batch_01,closeup-top-view-chocolate-chip-260nw-1870795039.webp,dataset-scrape/scraped/incoming/kukis/sellable/batch_01/closeup-top-view-chocolate-chip-260nw-1870795039.webp,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000208,manual,kukis_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,kukis,biskuit_kukis,sellable,layak_jual,batch_01,cookie-close-up-with-sharp-tasty-details-photo.jpg,dataset-scrape/scraped/incoming/kukis/sellable/batch_01/cookie-close-up-with-sharp-tasty-details-photo.jpg,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000209,manual,kukis_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,kukis,biskuit_kukis,sellable,layak_jual,batch_01,cookies-and-cream-cookies.webp,dataset-scrape/scraped/incoming/kukis/sellable/batch_01/cookies-and-cream-cookies.webp,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000210,manual,kukis_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,kukis,biskuit_kukis,sellable,layak_jual,batch_01,danish-shortbread-cookies-closeup-macro-260nw-2571374881.webp,dataset-scrape/scraped/incoming/kukis/sellable/batch_01/danish-shortbread-cookies-closeup-macro-260nw-2571374881.webp,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000211,manual,kukis_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,kukis,biskuit_kukis,sellable,layak_jual,batch_01,images (1).jpeg,dataset-scrape/scraped/incoming/kukis/sellable/batch_01/images (1).jpeg,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000212,manual,kukis_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,kukis,biskuit_kukis,sellable,layak_jual,batch_01,images.jpeg,dataset-scrape/scraped/incoming/kukis/sellable/batch_01/images.jpeg,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000213,manual,kukis_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,kukis,biskuit_kukis,sellable,layak_jual,batch_01,istockphoto-1423078131-1024x1024.jpg,dataset-scrape/scraped/incoming/kukis/sellable/batch_01/istockphoto-1423078131-1024x1024.jpg,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000214,manual,kukis_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,kukis,biskuit_kukis,sellable,layak_jual,batch_01,istockphoto-1483623503-612x612.jpg,dataset-scrape/scraped/incoming/kukis/sellable/batch_01/istockphoto-1483623503-612x612.jpg,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000215,manual,kukis_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,kukis,biskuit_kukis,sellable,layak_jual,batch_01,istockphoto-157615724-612x612.jpg,dataset-scrape/scraped/incoming/kukis/sellable/batch_01/istockphoto-157615724-612x612.jpg,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000216,manual,kukis_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,kukis,biskuit_kukis,sellable,layak_jual,batch_01,istockphoto-695744052-1024x1024.jpg,dataset-scrape/scraped/incoming/kukis/sellable/batch_01/istockphoto-695744052-1024x1024.jpg,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000217,manual,kukis_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,kukis,biskuit_kukis,sellable,layak_jual,batch_01,kukis_1 (1).png,dataset-scrape/scraped/incoming/kukis/sellable/batch_01/kukis_1 (1).png,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000218,manual,kukis_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,kukis,biskuit_kukis,sellable,layak_jual,batch_01,kukis_1.png,dataset-scrape/scraped/incoming/kukis/sellable/batch_01/kukis_1.png,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000219,manual,kukis_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,kukis,biskuit_kukis,sellable,layak_jual,batch_01,kukis_2 (1).png,dataset-scrape/scraped/incoming/kukis/sellable/batch_01/kukis_2 (1).png,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000220,manual,kukis_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,kukis,biskuit_kukis,sellable,layak_jual,batch_01,kukis_2.png,dataset-scrape/scraped/incoming/kukis/sellable/batch_01/kukis_2.png,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000221,manual,kukis_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,kukis,biskuit_kukis,sellable,layak_jual,batch_01,kukis_3 (1).png,dataset-scrape/scraped/incoming/kukis/sellable/batch_01/kukis_3 (1).png,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000222,manual,kukis_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,kukis,biskuit_kukis,sellable,layak_jual,batch_01,kukis_3.png,dataset-scrape/scraped/incoming/kukis/sellable/batch_01/kukis_3.png,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000223,manual,kukis_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,kukis,biskuit_kukis,sellable,layak_jual,batch_01,kukis_4 (1).png,dataset-scrape/scraped/incoming/kukis/sellable/batch_01/kukis_4 (1).png,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000224,manual,kukis_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,kukis,biskuit_kukis,sellable,layak_jual,batch_01,kukis_4.png,dataset-scrape/scraped/incoming/kukis/sellable/batch_01/kukis_4.png,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000225,manual,kukis_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,kukis,biskuit_kukis,sellable,layak_jual,batch_01,kukis_5 (1).png,dataset-scrape/scraped/incoming/kukis/sellable/batch_01/kukis_5 (1).png,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000226,manual,kukis_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,kukis,biskuit_kukis,sellable,layak_jual,batch_01,kukis_5.png,dataset-scrape/scraped/incoming/kukis/sellable/batch_01/kukis_5.png,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000227,manual,kukis_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,kukis,biskuit_kukis,sellable,layak_jual,batch_01,macaron-pink-rosa-pastry-biscuits-romantica.jpg,dataset-scrape/scraped/incoming/kukis/sellable/batch_01/macaron-pink-rosa-pastry-biscuits-romantica.jpg,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000228,manual,kukis_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,kukis,biskuit_kukis,sellable,layak_jual,batch_01,pexels-meggy-kadam-aryanto-3797063-12864282.jpg,dataset-scrape/scraped/incoming/kukis/sellable/batch_01/pexels-meggy-kadam-aryanto-3797063-12864282.jpg,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000229,manual,kukis_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,kukis,biskuit_kukis,sellable,layak_jual,batch_01,pexels-tima-miroshnichenko-7033821.jpg,dataset-scrape/scraped/incoming/kukis/sellable/batch_01/pexels-tima-miroshnichenko-7033821.jpg,dataset-scrape,incoming,Imported from manual incoming batch inventory.
